id,filename,width,height,class,xmin,ymin,xmax,ymax
4035,2157.jpg,8320,3328,no comercial,5936,784,8280,1936
4036,2158.jpg,8320,3328,no comercial,0,723,3873,2313
4037,2158.jpg,8320,3328,no comercial,3934,1373,5195,2456
4038,2158.jpg,8320,3328,no comercial,5199,1330,6439,2573
4039,2158.jpg,8320,3328,no comercial,6417,1468,7422,2725
4040,2158.jpg,8320,3328,no comercial,7448,1581,8315,2786
4041,2159.jpg,8320,3328,no comercial,0,1187,8315,2950
4042,2160.jpg,8320,3328,no comercial,0,1490,1668,2435
4043,2160.jpg,8320,3328,no comercial,1659,1594,3020,2439
4044,2160.jpg,8320,3328,no comercial,2981,1754,4350,2365
4045,2160.jpg,8320,3328,no comercial,4567,1737,5828,2530
4046,2160.jpg,8320,3328,no comercial,5845,1551,6811,2179
4047,2161.jpg,8320,3328,no comercial,0,1130,8315,2625
4048,2162.jpg,8320,3328,comercial,3925,1494,6833,2608
4049,2162.jpg,8320,3328,comercial,5364,1351,6876,1789
4050,2163.jpg,8320,3328,comercial,5212,1559,6257,2287
4051,2163.jpg,8320,3328,comercial,5945,1538,7171,2292
4052,2163.jpg,8320,3328,comercial,6569,1334,7951,2279
4053,2163.jpg,8320,3328,comercial,7019,1260,8315,2348
4054,2163.jpg,8320,3328,comercial,7799,1598,8315,2175
4055,2163.jpg,8320,3328,comercial,4614,1507,5347,2140
4056,2163.jpg,8320,3328,comercial,2976,1499,3934,2075
4057,2163.jpg,8320,3328,comercial,2331,1377,3345,2053
4058,2163.jpg,8320,3328,comercial,2404,1494,2760,1975
4059,2163.jpg,8320,3328,comercial,0,1481,1230,1988
4060,2164.jpg,8320,3328,no comercial,0,1117,8315,2920
4061,2165.jpg,8320,3328,comercial,7544,1611,8315,2625
4062,2165.jpg,8320,3328,no comercial,4909,1572,6040,2461
4063,2165.jpg,8320,3328,no comercial,1546,1399,2920,2526
4064,2165.jpg,8320,3328,no comercial,324,1434,1421,2469
4065,2166.jpg,8320,3328,no comercial,6928,1577,8315,2560
4066,2166.jpg,8320,3328,no comercial,5217,1525,6976,2491
4067,2166.jpg,8320,3328,no comercial,3306,1546,5247,2543
4068,2166.jpg,8320,3328,no comercial,2014,1659,3288,2504
4069,2166.jpg,8320,3328,no comercial,870,1603,2071,2578
4070,2167.jpg,8320,3328,no comercial,0,1091,8315,2768
4071,2168.jpg,8320,3328,no comercial,1308,1226,8315,2673
4072,2169.jpg,8320,3328,no comercial,0,1152,8315,2794
4073,2170.jpg,8320,3328,no comercial,0,892,8150,2699
4074,2171.jpg,8320,3328,no comercial,5022,1321,7266,2495
4075,2171.jpg,8320,3328,no comercial,3821,1382,5035,2097
4076,2171.jpg,8320,3328,no comercial,0,1018,3912,2387
4077,2172.jpg,8320,3328,no comercial,0,952,8315,2907
4078,2173.jpg,8320,3328,no comercial,121,640,4016,2530
4079,2173.jpg,8320,3328,no comercial,4047,922,6070,2504
4080,2173.jpg,8320,3328,no comercial,6274,1165,8315,2894
4081,2174.jpg,8320,3328,no comercial,2114,615,4441,2188
4082,2174.jpg,8320,3328,no comercial,4437,1369,6031,2218
4083,2174.jpg,8320,3328,no comercial,5966,1338,8263,2365
4084,2174.jpg,8320,3328,no comercial,0,1022,2019,2292
4085,2175.jpg,8320,3328,no comercial,0,1204,3375,2404
4086,2175.jpg,8320,3328,no comercial,3501,1325,4372,2049
4087,2175.jpg,8320,3328,no comercial,4939,875,8302,2322
4088,2176.jpg,8320,3328,no comercial,0,1126,8315,2872
4089,2177.jpg,8320,3328,no comercial,0,983,1395,1975
4090,2177.jpg,8320,3328,no comercial,2933,1018,5472,2305
4091,2177.jpg,8320,3328,no comercial,5962,1135,8315,2435
4092,2178.jpg,8320,3328,no comercial,0,1057,8315,2820
4093,2179.jpg,8320,3328,no comercial,0,1096,8315,2833
4094,2180.jpg,8320,3328,comercial,506,1798,1386,2149
4095,2180.jpg,8320,3328,no comercial,1663,1637,3505,2253
4096,2180.jpg,8320,3328,comercial,4818,1425,5139,2079
4097,2180.jpg,8320,3328,comercial,3418,1646,3800,1984
4098,2180.jpg,8320,3328,no comercial,5260,1221,8315,2339
4099,2181.jpg,8320,3328,no comercial,0,1156,8315,2890
4100,2182.jpg,8320,3328,no comercial,0,1278,8315,2946
4101,2183.jpg,8320,3328,comercial,4441,567,6053,2504
4102,2183.jpg,8320,3328,no comercial,1811,1637,4346,2573
4103,2183.jpg,8320,3328,no comercial,6079,1477,8315,2404
4104,2183.jpg,8320,3328,no comercial,0,1013,1754,2729
4105,2184.jpg,8320,3328,no comercial,6088,1165,8315,2877
4106,2184.jpg,8320,3328,no comercial,4341,1273,6023,2729
4107,2184.jpg,8320,3328,no comercial,2716,1408,4250,2560
4108,2185.jpg,8320,3328,no comercial,0,1057,8315,2786
4109,2186.jpg,8320,3328,no comercial,0,1130,8315,2911
4110,2187.jpg,8320,3328,no comercial,0,896,8315,2630
4111,2188.jpg,8320,3328,comercial,2699,1473,3912,2383
4112,2188.jpg,8320,3328,no comercial,3860,1369,4939,2409
4113,2188.jpg,8320,3328,no comercial,4731,1243,5685,2296
4114,2188.jpg,8320,3328,no comercial,5581,1256,6508,2357
4115,2188.jpg,8320,3328,no comercial,0,1256,2599,2136
4116,2189.jpg,8320,3328,no comercial,0,1174,8315,2686
4117,2190.jpg,8320,3328,no comercial,0,996,8315,2660
4118,2191.jpg,8320,3328,comercial,4,1464,1910,2495
4119,2191.jpg,8320,3328,no comercial,1672,1438,3293,2591
4120,2191.jpg,8320,3328,no comercial,3197,1438,5381,2816
4121,2191.jpg,8320,3328,no comercial,5329,1551,7058,2803
4122,2192.jpg,8320,3328,comercial,719,1607,1594,2482
4123,2192.jpg,8320,3328,comercial,5589,1468,6764,2469
4124,2192.jpg,8320,3328,no comercial,3158,1455,4918,2552
4125,2192.jpg,8320,3328,no comercial,1629,1611,3163,2521
4126,2193.jpg,8320,3328,comercial,4879,1442,5984,2595
4127,2193.jpg,8320,3328,comercial,0,1091,2240,2638
4128,2193.jpg,8320,3328,no comercial,6010,1551,7123,2630
4129,2193.jpg,8320,3328,comercial,7323,1741,7869,2287
4130,2194.jpg,8320,3328,comercial,0,719,2864,3223
4131,2194.jpg,8320,3328,comercial,2513,1356,4892,2556
4132,2194.jpg,8320,3328,comercial,4788,1091,7032,2647
4133,2194.jpg,8320,3328,no comercial,7336,1239,8315,2231
4134,2195.jpg,8320,3328,no comercial,2513,1130,5035,2521
4135,2195.jpg,8320,3328,no comercial,4736,1295,6551,2409
4136,2195.jpg,8320,3328,no comercial,0,1672,3210,2920
4137,2196.jpg,8320,3328,no comercial,2352,1135,5000,3124
4138,2196.jpg,8320,3328,no comercial,4610,1143,6491,3145
4139,2196.jpg,8320,3328,no comercial,571,1052,2924,2521
4140,2197.jpg,8320,3328,comercial,2534,1356,3228,2123
4141,2197.jpg,8320,3328,comercial,4623,1503,5299,2318
4142,2197.jpg,8320,3328,comercial,5880,1486,6430,2313
4143,2197.jpg,8320,3328,comercial,6928,1555,7769,2439
4144,2197.jpg,8320,3328,no comercial,2110,1460,2604,2127
4145,2197.jpg,8320,3328,no comercial,1065,1421,1867,2097
4146,2197.jpg,8320,3328,comercial,220,1330,1161,2105
4147,2197.jpg,8320,3328,no comercial,3869,1425,4675,2227
4148,2198.jpg,8320,3328,comercial,6382,1594,6924,1945
4149,2198.jpg,8320,3328,comercial,5377,1590,5841,1932
4150,2198.jpg,8320,3328,comercial,3323,1564,3765,1936
4151,2198.jpg,8320,3328,comercial,2859,1581,3202,1967
4152,2198.jpg,8320,3328,comercial,1919,1594,2300,2014
4153,2199.jpg,8320,3328,comercial,3293,1373,4285,2114
4154,2199.jpg,8320,3328,comercial,0,1317,1148,1980
4155,2199.jpg,8320,3328,no comercial,1928,1390,3245,2071
4156,2199.jpg,8320,3328,no comercial,1143,1412,1884,1941
4157,2199.jpg,8320,3328,comercial,4970,1486,5433,1776
4158,2199.jpg,8320,3328,no comercial,5477,1399,6218,1659
4159,2199.jpg,8320,3328,comercial,6326,1364,7132,1767
4160,2199.jpg,8320,3328,comercial,7305,1234,8315,1802
4161,2200.jpg,8320,3328,comercial,1785,1104,4398,2426
4162,2200.jpg,8320,3328,comercial,4402,1260,5971,2326
4163,2200.jpg,8320,3328,comercial,5563,1356,7548,2266
4164,2200.jpg,8320,3328,no comercial,0,961,1724,2196
4165,2201.jpg,8320,3328,comercial,2578,905,3999,2097
4166,2201.jpg,8320,3328,comercial,3947,810,4944,1941
4167,2201.jpg,8320,3328,comercial,5143,1282,6352,2071
4168,2201.jpg,8320,3328,comercial,7067,948,8315,2188
4169,2201.jpg,8320,3328,comercial,0,1048,1845,2149
4170,2202.jpg,8320,3328,comercial,914,1321,3137,2261
4171,2202.jpg,8320,3328,no comercial,3293,1455,8315,3171
4172,2203.jpg,8320,3328,comercial,5628,1005,8220,2378
4173,2204.jpg,8320,3328,comercial,1551,1347,3223,2092
4174,2204.jpg,8320,3328,comercial,3960,1330,4536,2023
4175,2204.jpg,8320,3328,comercial,5992,1334,6954,2079
4176,2205.jpg,8320,3328,no comercial,0,918,8315,2669
4177,2206.jpg,8320,3328,no comercial,0,632,8315,2755
4178,2207.jpg,8320,3328,no comercial,0,1312,8315,2868
4179,2208.jpg,8320,3328,no comercial,0,1061,8315,3128
4180,2209.jpg,8320,3328,no comercial,1946,1249,7939,2511
4181,2210.jpg,8320,3328,no comercial,0,1278,6898,2322
4182,2210.jpg,8320,3328,comercial,6894,1607,8107,1945
4183,2211.jpg,8320,3328,comercial,4991,1447,8120,2517
4184,2211.jpg,8320,3328,no comercial,1139,1061,3509,2014
4185,2212.jpg,8320,3328,comercial,3738,1356,4729,2258
4186,2212.jpg,8320,3328,comercial,1009,1598,2114,2300
4187,2212.jpg,8320,3328,no comercial,1841,1360,3267,2322
4188,2212.jpg,8320,3328,no comercial,4723,1412,6469,2344
4189,2213.jpg,8320,3328,comercial,0,1434,654,2188
4190,2213.jpg,8320,3328,comercial,602,1620,1390,2131
4191,2213.jpg,8320,3328,no comercial,1889,1369,4021,2560
4192,2213.jpg,8320,3328,no comercial,5862,1425,8315,2595
4193,2214.jpg,8320,3328,no comercial,3518,957,5329,2331
4194,2214.jpg,8320,3328,no comercial,5351,1260,6218,2374
4195,2214.jpg,8320,3328,no comercial,2573,1165,3496,2261
4196,2214.jpg,8320,3328,no comercial,1785,1117,2673,2049
4197,2215.jpg,8320,3328,no comercial,0,1044,8315,2773
4198,2216.jpg,8320,3328,no comercial,0,1152,8315,3015
4199,2217.jpg,8320,3328,no comercial,0,917,8315,2807
4200,2218.jpg,8320,3328,no comercial,0,1325,8315,2807
4201,2219.jpg,8320,3328,comercial,4077,1607,5156,2417
4202,2219.jpg,8320,3328,comercial,1308,1598,1780,2222
4203,2219.jpg,8320,3328,no comercial,2088,1624,3254,2274
4204,2219.jpg,8320,3328,no comercial,5243,1624,6746,2461
4205,2219.jpg,8320,3328,no comercial,6720,1620,7834,2513
4206,2220.jpg,8320,3328,comercial,5152,1659,6538,2365
4207,2220.jpg,8320,3328,comercial,6400,1598,7721,2465
4208,2220.jpg,8320,3328,no comercial,4103,1585,5134,2378
4209,2220.jpg,8320,3328,no comercial,2643,1659,4090,2504
4210,2221.jpg,8320,3328,no comercial,4099,1278,5741,2118
4211,2221.jpg,8320,3328,no comercial,2422,810,4077,1923
4212,2221.jpg,8320,3328,no comercial,931,792,2417,1772
4213,2222.jpg,8320,3328,no comercial,4796,1434,6512,2170
4214,2222.jpg,8320,3328,no comercial,1767,1360,4788,2235
4215,2222.jpg,8320,3328,no comercial,0,1360,1858,2123
4216,2222.jpg,8320,3328,no comercial,6530,1512,8285,2391
4217,2223.jpg,8320,3328,no comercial,0,1200,8315,2690
4218,2224.jpg,8320,3328,no comercial,0,940,8315,2981
4219,2225.jpg,8320,3328,no comercial,0,1165,8315,2786
4220,2226.jpg,8320,3328,no comercial,0,1013,8315,2868
4221,2227.jpg,8320,3328,no comercial,0,1208,8315,2695
4222,2228.jpg,8320,3328,no comercial,0,1204,8315,2673
4223,2229.jpg,8320,3328,no comercial,0,1295,1481,2205
4224,2229.jpg,8320,3328,no comercial,1408,1486,2890,2192
4225,2229.jpg,8320,3328,no comercial,2781,1494,4519,2222
4226,2229.jpg,8320,3328,no comercial,4454,1655,6746,2491
4227,2230.jpg,8320,3328,no comercial,3644,1399,5672,2578
4228,2230.jpg,8320,3328,no comercial,1655,1338,3600,2439
4229,2230.jpg,8320,3328,no comercial,5680,1369,7015,2578
4230,2231.jpg,8320,3328,comercial,5932,1468,7050,2153
4231,2231.jpg,8320,3328,no comercial,0,1165,3111,2179
4232,2231.jpg,8320,3328,no comercial,2929,1455,5979,2279
4233,2232.jpg,8320,3328,no comercial,0,914,8315,2981
4234,2233.jpg,8320,3328,no comercial,0,1035,8302,2617
4235,2234.jpg,8320,3328,no comercial,0,1451,8315,3089
4236,2235.jpg,8320,3328,comercial,5997,1356,7630,2387
4237,2236.jpg,8320,3328,no comercial,3765,1273,5702,2300
4238,2236.jpg,8320,3328,no comercial,5780,1330,7960,2422
4239,2236.jpg,8320,3328,no comercial,1776,1373,3158,2153
4240,2237.jpg,8320,3328,no comercial,1239,1408,3878,2331
4241,2237.jpg,8320,3328,no comercial,4935,1447,8155,2396
4242,2237.jpg,8320,3328,comercial,0,1655,1273,2400
4243,2238.jpg,8320,3328,comercial,4424,1312,5910,2339
4244,2238.jpg,8320,3328,no comercial,3258,1217,4337,2305
4245,2238.jpg,8320,3328,no comercial,5771,1382,8315,2682
4246,2238.jpg,8320,3328,no comercial,2157,1109,3323,2235
4247,2238.jpg,8320,3328,no comercial,0,905,2092,2331
4248,2239.jpg,8320,3328,comercial,3687,1494,5334,1980
4249,2239.jpg,8320,3328,no comercial,0,1074,2807,2183
4250,2239.jpg,8320,3328,comercial,1343,1438,1785,1720
4251,2239.jpg,8320,3328,no comercial,5416,1581,7271,2114
4252,2240.jpg,8320,3328,comercial,2972,1373,3522,2140
4253,2240.jpg,8320,3328,comercial,5429,1143,6569,2092
4254,2240.jpg,8320,3328,comercial,6573,1304,6998,1980
4255,2240.jpg,8320,3328,comercial,6985,1265,8194,1941
4256,2240.jpg,8320,3328,comercial,0,1442,719,2222
4257,2240.jpg,8320,3328,comercial,1208,1230,2344,2283
4258,2241.jpg,8320,3328,no comercial,0,1204,8315,2591
4259,2242.jpg,8320,3328,no comercial,0,982,8315,2664
4260,2243.jpg,8320,3328,no comercial,0,1035,8315,2859
4261,2244.jpg,8320,3328,no comercial,0,1130,8315,2747
4262,2245.jpg,8320,3328,comercial,4328,1542,4978,2053
4263,2245.jpg,8320,3328,comercial,4935,1629,5594,2105
4264,2245.jpg,8320,3328,comercial,6612,1616,7921,2170
4265,2245.jpg,8320,3328,no comercial,2660,1390,3717,2075
4266,2246.jpg,8320,3328,no comercial,0,788,8315,2846
4267,2247.jpg,8320,3328,no comercial,1698,1148,5438,3067
4268,2247.jpg,8320,3328,no comercial,6317,1555,8263,3145
4269,2247.jpg,8320,3328,no comercial,0,1009,1074,2240
4270,2247.jpg,8320,3328,no comercial,905,1369,2097,2465
4271,2248.jpg,8320,3328,no comercial,0,1369,8315,2803
4272,2249.jpg,8320,3328,no comercial,3505,1130,5360,2547
4273,2249.jpg,8320,3328,no comercial,5533,1577,7292,2738
4274,2249.jpg,8320,3328,no comercial,1325,1052,2903,1975
4275,2249.jpg,8320,3328,no comercial,0,870,1382,2296
4276,2250.jpg,8320,3328,comercial,3388,1512,4840,2500
4277,2250.jpg,8320,3328,comercial,6209,1174,8315,2162
4278,2250.jpg,8320,3328,no comercial,480,1187,2357,2339
4279,2250.jpg,8320,3328,no comercial,2318,1811,3748,2643
4280,2251.jpg,8320,3328,no comercial,0,1031,8315,2950
4281,2252.jpg,8320,3328,no comercial,0,1356,8315,3085
4282,2253.jpg,8320,3328,comercial,3817,1468,5065,2430
4283,2253.jpg,8320,3328,comercial,5589,1672,6196,2313
4284,2253.jpg,8320,3328,no comercial,99,1369,1980,2374
4285,2254.jpg,8320,3328,no comercial,0,996,8315,2604
4286,2255.jpg,8320,3328,comercial,2946,1581,3843,2183
4287,2255.jpg,8320,3328,comercial,3873,1408,4831,2040
4288,2255.jpg,8320,3328,comercial,4385,1633,5806,2534
4289,2255.jpg,8320,3328,comercial,5932,1481,7418,2417
4290,2255.jpg,8320,3328,comercial,1408,1477,2920,2504
4291,2256.jpg,8320,3328,comercial,0,1330,892,2335
4292,2256.jpg,8320,3328,comercial,1148,1221,2326,2244
4293,2256.jpg,8320,3328,comercial,2192,1325,2872,2253
4294,2256.jpg,8320,3328,comercial,5273,853,6668,1850
4295,2256.jpg,8320,3328,no comercial,6803,1230,8315,2261
4296,2257.jpg,8320,3328,no comercial,0,1399,8315,2929
4297,2258.jpg,8320,3328,no comercial,3713,697,4614,1533
4298,2258.jpg,8320,3328,no comercial,4580,576,5789,1759
4299,2258.jpg,8320,3328,no comercial,2344,636,3007,1325
4300,2258.jpg,8320,3328,no comercial,2950,732,3657,1369
4301,2258.jpg,8320,3328,no comercial,5884,1039,8315,2261
4302,2259.jpg,8320,3328,no comercial,901,602,3059,2803
4303,2259.jpg,8320,3328,no comercial,3193,311,4575,2851
4304,2259.jpg,8320,3328,comercial,4645,515,5936,2838
4305,2259.jpg,8320,3328,comercial,5871,680,7548,1832
4306,2259.jpg,8320,3328,comercial,207,1369,870,2608
4307,2260.jpg,8320,3328,no comercial,0,1260,8315,2894
4308,2261.jpg,8320,3328,no comercial,0,1252,8315,2794
4309,2262.jpg,8320,3328,comercial,2079,1464,2734,2136
4310,2262.jpg,8320,3328,no comercial,3869,1559,5113,2140
4311,2262.jpg,8320,3328,no comercial,5108,1594,6200,2175
4312,2262.jpg,8320,3328,no comercial,2569,1520,3886,2179
4313,2263.jpg,8320,3328,comercial,4909,1490,5533,2153
4314,2263.jpg,8320,3328,no comercial,6010,1607,6703,2196
4315,2263.jpg,8320,3328,no comercial,6577,1555,7141,2214
4316,2263.jpg,8320,3328,no comercial,3314,1477,4801,2144
4317,2264.jpg,8320,3328,no comercial,0,1122,1065,2582
4318,2264.jpg,8320,3328,no comercial,1499,1317,2829,2543
4319,2264.jpg,8320,3328,no comercial,3215,1269,4324,2586
4320,2264.jpg,8320,3328,no comercial,4441,1451,6092,2881
4321,2264.jpg,8320,3328,no comercial,6946,1343,8315,2838
4322,2265.jpg,8320,3328,comercial,4129,1507,5117,2452
4323,2265.jpg,8320,3328,no comercial,2097,1499,3583,2478
4324,2265.jpg,8320,3328,comercial,671,1039,2227,2383
4325,2265.jpg,8320,3328,no comercial,5394,1273,6889,2352
4326,2266.jpg,8320,3328,comercial,3184,1343,3691,1802
4327,2266.jpg,8320,3328,no comercial,3882,1438,5884,2487
4328,2266.jpg,8320,3328,no comercial,5767,1048,7760,2487
4329,2267.jpg,8320,3328,comercial,4077,1642,5217,2170
4330,2267.jpg,8320,3328,no comercial,2699,1416,4077,2240
4331,2267.jpg,8320,3328,no comercial,5446,1438,7539,2305
4332,2268.jpg,8320,3328,no comercial,567,1499,1702,2092
4333,2268.jpg,8320,3328,no comercial,1646,1590,2699,2118
4334,2268.jpg,8320,3328,no comercial,2586,1256,4129,2149
4335,2268.jpg,8320,3328,no comercial,4077,1568,5685,2157
4336,2268.jpg,8320,3328,no comercial,5602,1369,8315,2370
4337,2269.jpg,8320,3328,no comercial,0,1148,8315,2699
4338,2270.jpg,8320,3328,no comercial,0,1252,8315,2773
4339,2271.jpg,8320,3328,no comercial,0,987,8315,3085
4340,2272.jpg,8320,3328,no comercial,0,1299,8315,2721
4341,2273.jpg,8320,3328,no comercial,2894,992,5563,2114
4342,2273.jpg,8320,3328,comercial,5425,1217,8315,2387
4343,2273.jpg,8320,3328,comercial,2372,1574,2697,1757
4344,2274.jpg,8320,3328,comercial,7591,1343,8315,2188
4345,2274.jpg,8320,3328,no comercial,0,1434,1884,2352
4346,2274.jpg,8320,3328,no comercial,1910,1403,3462,2266
4347,2275.jpg,8320,3328,no comercial,0,857,8315,2712
4348,2276.jpg,8320,3328,comercial,1330,1486,1785,2140
4349,2276.jpg,8320,3328,no comercial,2019,1347,7158,2175
4350,2277.jpg,8320,3328,no comercial,0,1148,8315,2773
4351,2278.jpg,8320,3328,comercial,849,1347,1720,2205
4352,2278.jpg,8320,3328,comercial,1815,1429,2361,2344
4353,2278.jpg,8320,3328,comercial,5251,1325,6248,2296
4354,2278.jpg,8320,3328,comercial,6261,1494,7223,2404
4355,2278.jpg,8320,3328,no comercial,4198,1416,5234,2352
4356,2278.jpg,8320,3328,no comercial,7418,1317,8315,2452
4357,2278.jpg,8320,3328,no comercial,2794,1299,4168,2318
4358,2279.jpg,8320,3328,no comercial,2547,974,3982,2560
4359,2279.jpg,8320,3328,no comercial,4112,909,6001,2513
4360,2279.jpg,8320,3328,no comercial,1156,732,2660,2513
4361,2280.jpg,8320,3328,no comercial,4597,1308,6928,2344
4362,2280.jpg,8320,3328,no comercial,3258,1377,4636,2179
4363,2280.jpg,8320,3328,no comercial,0,1230,2391,2326
4364,2281.jpg,8320,3328,no comercial,3704,1122,5650,2703
4365,2281.jpg,8320,3328,no comercial,5750,1109,7457,2729
4366,2281.jpg,8320,3328,no comercial,1798,909,3717,2664
4367,2281.jpg,8320,3328,no comercial,0,839,2071,2560
4368,2282.jpg,8320,3328,no comercial,2071,1434,4636,2573
4369,2282.jpg,8320,3328,no comercial,4432,1637,6465,2664
4370,2282.jpg,8320,3328,no comercial,242,1390,2374,2621
4371,2283.jpg,8320,3328,no comercial,0,927,8315,2378
4372,2284.jpg,8320,3328,no comercial,43,1200,8315,2625
4373,2285.jpg,8320,3328,no comercial,3431,1724,5000,2508
4374,2285.jpg,8320,3328,no comercial,6447,1642,8315,2443
4375,2285.jpg,8320,3328,no comercial,1317,1468,3366,2469
4376,2285.jpg,8320,3328,no comercial,0,1377,1291,2413
4377,2286.jpg,8320,3328,no comercial,0,857,706,1958
4378,2286.jpg,8320,3328,no comercial,987,1126,1962,1945
4379,2286.jpg,8320,3328,no comercial,2019,1208,3128,2049
4380,2286.jpg,8320,3328,no comercial,3024,1083,4428,2114
4381,2286.jpg,8320,3328,no comercial,5836,1152,6937,2001
4382,2286.jpg,8320,3328,comercial,7128,1269,8107,2118
4383,2287.jpg,8320,3328,comercial,2110,1308,3206,2335
4384,2287.jpg,8320,3328,comercial,3232,1343,4649,2344
4385,2287.jpg,8320,3328,comercial,6387,1512,7266,2578
4386,2287.jpg,8320,3328,comercial,7063,1442,7847,2469
4387,2287.jpg,8320,3328,comercial,0,1009,2079,2673
4388,2288.jpg,8320,3328,no comercial,2426,1304,3310,2396
4389,2288.jpg,8320,3328,no comercial,0,1308,1594,2092
4390,2288.jpg,8320,3328,no comercial,4177,1200,8315,2153
4391,2289.jpg,8320,3328,no comercial,2699,1208,4289,2495
4392,2289.jpg,8320,3328,no comercial,4255,1321,5676,2777
4393,2289.jpg,8320,3328,comercial,5724,1442,6430,2699
4394,2289.jpg,8320,3328,no comercial,1763,1317,2894,2404
4395,2290.jpg,8320,3328,no comercial,0,1070,8315,2846
4396,2291.jpg,8320,3328,no comercial,2560,1421,3973,2270
4397,2291.jpg,8320,3328,no comercial,3964,1421,5282,2326
4398,2291.jpg,8320,3328,no comercial,5325,1481,6430,2231
4399,2291.jpg,8320,3328,no comercial,1390,1334,2643,2188
4400,2292.jpg,8320,3328,no comercial,4177,1490,5776,2287
4401,2292.jpg,8320,3328,no comercial,2621,1464,4242,2261
4402,2292.jpg,8320,3328,no comercial,0,1369,1317,2396
4403,2292.jpg,8320,3328,no comercial,1269,1481,2803,2465
4404,2292.jpg,8320,3328,no comercial,5793,1499,7089,2426
4405,2292.jpg,8320,3328,no comercial,6902,1473,8315,2647
4406,2293.jpg,8320,3328,no comercial,4753,1330,7097,2604
4407,2293.jpg,8320,3328,no comercial,2123,1343,4857,2803
4408,2293.jpg,8320,3328,no comercial,0,1356,2318,2755
4409,2293.jpg,8320,3328,no comercial,6993,1208,8315,2764
4410,2294.jpg,8320,3328,no comercial,3085,1204,5849,2911
4411,2294.jpg,8320,3328,no comercial,740,1243,3141,2604
4412,2294.jpg,8320,3328,no comercial,5693,1096,8315,2526
4413,2295.jpg,8320,3328,no comercial,1512,537,3163,2669
4414,2295.jpg,8320,3328,no comercial,3843,905,4870,2491
4415,2295.jpg,8320,3328,no comercial,4922,904,6616,2651
4416,2295.jpg,8320,3328,no comercial,6668,1295,8315,2851
4417,2296.jpg,8320,3328,comercial,5641,1568,6486,2482
4418,2296.jpg,8320,3328,no comercial,112,1694,1278,2508
4419,2296.jpg,8320,3328,no comercial,2084,1594,3557,2630
4420,2297.jpg,8320,3328,comercial,6803,1542,7617,2231
4421,2297.jpg,8320,3328,no comercial,5594,1520,6768,2240
4422,2297.jpg,8320,3328,no comercial,2768,1438,5520,2257
4423,2297.jpg,8320,3328,comercial,0,1109,1711,2374
4424,2298.jpg,8320,3328,no comercial,5113,1104,8315,2357
4425,2298.jpg,8320,3328,comercial,3960,1356,5126,2175
4426,2298.jpg,8320,3328,comercial,2413,1529,3514,2045
4427,2298.jpg,8320,3328,no comercial,0,1083,1858,2370
4428,2299.jpg,8320,3328,comercial,4913,1247,6690,2664
4429,2299.jpg,8320,3328,no comercial,502,1486,4597,2686
4430,2299.jpg,8320,3328,no comercial,6829,1252,8315,2313
4431,2300.jpg,8320,3328,no comercial,2040,1022,3085,1941
4432,2300.jpg,8320,3328,no comercial,3245,1473,8315,3141
4433,2300.jpg,8320,3328,no comercial,0,953,1776,2097
4434,2301.jpg,8320,3328,no comercial,2552,1273,6950,2816
4435,2301.jpg,8320,3328,no comercial,1182,1182,2677,2482
4436,2301.jpg,8320,3328,no comercial,7344,1234,8315,1889
4437,2302.jpg,8320,3328,no comercial,5143,1464,6131,2227
4438,2302.jpg,8320,3328,no comercial,6192,1464,7037,2205
4439,2302.jpg,8320,3328,no comercial,3908,1421,5104,2443
4440,2302.jpg,8320,3328,no comercial,2591,1538,3882,2257
4441,2303.jpg,8320,3328,comercial,1122,1351,2322,2751
4442,2303.jpg,8320,3328,no comercial,6395,1009,8315,2803
4443,2303.jpg,8320,3328,no comercial,3717,1234,6439,2890
4444,2303.jpg,8320,3328,no comercial,73,1070,1247,2829
4445,2304.jpg,8320,3328,no comercial,6322,1486,7058,2231
4446,2304.jpg,8320,3328,no comercial,2777,1594,3977,2300
4447,2304.jpg,8320,3328,no comercial,2019,1646,2803,2205
4448,2304.jpg,8320,3328,no comercial,987,1672,1993,2149
4449,2305.jpg,8320,3328,no comercial,0,1260,8315,2651
4450,2306.jpg,8320,3328,no comercial,4961,723,8315,2872
4451,2306.jpg,8320,3328,no comercial,3193,701,4918,2274
4452,2306.jpg,8320,3328,no comercial,2097,1247,3254,2201
4453,2307.jpg,8320,3328,no comercial,0,1100,8315,2890
4454,2308.jpg,8320,3328,no comercial,0,1013,8315,2539
4455,2309.jpg,8320,3328,no comercial,0,1139,1919,2807
4456,2309.jpg,8320,3328,no comercial,2357,1217,5299,2712
4457,2309.jpg,8320,3328,no comercial,5394,1278,8315,3319
4458,2310.jpg,8320,3328,no comercial,0,1113,8315,2543
4459,2311.jpg,8320,3328,comercial,0,1395,1694,2543
4460,2313.jpg,8320,3328,no comercial,3154,970,4857,2621
4461,2313.jpg,8320,3328,comercial,6062,1351,7496,2339
4462,2313.jpg,8320,3328,no comercial,1031,1057,3163,2374
4463,2314.jpg,8320,3328,no comercial,0,1438,8315,2712
4464,2315.jpg,8320,3328,no comercial,0,969,8315,2963
4465,2316.jpg,8320,3328,no comercial,0,1169,8315,2924
4466,2317.jpg,8320,3328,comercial,2001,1382,3202,2209
4467,2317.jpg,8320,3328,no comercial,4350,1464,5719,2530
